order_id,date,time,order_details_id,pizza_id,quantity,pizza_type_id,size,price,tanggal
18906,2015-11-19,14:23:23,43017,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-19
18975,2015-11-20,14:28:38,43164,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-20
18996,2015-11-20,18:46:12,43219,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-20
19047,2015-11-21,18:20:40,43318,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-21
19051,2015-11-21,18:32:11,43330,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-21
19079,2015-11-22,13:10:20,43399,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-22
19081,2015-11-22,13:48:14,43404,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-22
19125,2015-11-23,11:57:15,43495,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-23
19135,2015-11-23,13:10:42,43531,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-23
19144,2015-11-23,15:03:02,43548,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-23
19159,2015-11-23,18:50:48,43581,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-23
19213,2015-11-24,17:34:39,43709,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-24
19312,2015-11-26,13:01:27,43940,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-26
19320,2015-11-26,13:40:32,43956,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-26
19332,2015-11-26,15:52:06,43993,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-26
19379,2015-11-26,19:37:41,44101,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-26
19447,2015-11-27,16:27:57,44243,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-27
19461,2015-11-27,18:22:18,44278,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-27
19506,2015-11-27,21:29:24,44374,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-27
19517,2015-11-28,12:14:39,44405,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-28
19598,2015-11-29,19:23:32,44602,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-29
19628,2015-11-30,13:01:26,44677,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-30
19652,2015-11-30,18:11:42,44727,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-30
19659,2015-11-30,19:11:28,44741,spinach_fet_m,1,spinach_fet,M,16.0,2015-11-30
19693,2015-12-01,13:35:24,44816,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-01
19706,2015-12-01,17:02:20,44843,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-01
19734,2015-12-02,11:35:18,44898,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-02
19762,2015-12-02,15:54:07,44964,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-02
19820,2015-12-03,17:05:39,45088,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-03
19837,2015-12-03,19:39:07,45131,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-03
19877,2015-12-04,16:26:53,45236,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-04
19891,2015-12-04,17:29:22,45263,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-04
19932,2015-12-05,13:27:51,45366,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-05
19939,2015-12-05,14:51:28,45387,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-05
19969,2015-12-05,19:50:58,45467,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-05
19979,2015-12-05,22:25:14,45485,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-05
20026,2015-12-06,19:55:32,45603,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-06
20063,2015-12-07,16:58:34,45700,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-07
20074,2015-12-07,18:49:43,45729,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-07
20113,2015-12-08,13:53:36,45818,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-08
20124,2015-12-08,17:45:12,45846,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-08
20240,2015-12-10,16:07:06,46098,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-10
20354,2015-12-12,13:20:55,46343,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-12
20410,2015-12-13,14:09:24,46473,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-13
20415,2015-12-13,15:02:43,46490,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-13
20444,2015-12-13,19:56:40,46552,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-13
20463,2015-12-14,12:36:01,46599,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-14
20466,2015-12-14,12:53:16,46605,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-14
20479,2015-12-14,16:56:23,46640,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-14
20510,2015-12-15,11:21:45,46701,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-15
20567,2015-12-15,22:26:20,46840,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-15
20589,2015-12-16,13:47:20,46890,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-16
20596,2015-12-16,15:55:07,46899,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-16
20710,2015-12-18,13:24:39,47129,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-18
20729,2015-12-18,17:22:17,47170,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-18
20825,2015-12-19,21:36:45,47388,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-19
20839,2015-12-20,13:45:27,47422,spinach_fet_m,2,spinach_fet,M,16.0,2015-12-20
20861,2015-12-20,19:00:32,47479,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-20
20866,2015-12-20,19:16:20,47489,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-20
20875,2015-12-20,20:34:07,47510,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-20
20921,2015-12-21,18:01:50,47619,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-21
21010,2015-12-23,13:16:32,47785,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-23
21015,2015-12-23,13:48:58,47800,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-23
21060,2015-12-24,12:34:00,47911,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-24
21072,2015-12-24,15:42:10,47945,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-24
21073,2015-12-24,15:56:32,47948,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-24
21087,2015-12-24,18:22:32,47979,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-24
21136,2015-12-26,21:12:36,48093,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-26
21150,2015-12-27,12:48:05,48125,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-27
21191,2015-12-28,12:54:56,48235,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-28
21205,2015-12-28,17:29:10,48264,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-28
21262,2015-12-30,16:04:28,48422,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-30
21332,2015-12-31,19:06:29,48581,spinach_fet_m,1,spinach_fet,M,16.0,2015-12-31
156,2015-01-03,15:42:19,374,napolitana_m,1,napolitana,M,16.0,2015-01-03
171,2015-01-03,17:23:03,405,napolitana_m,1,napolitana,M,16.0,2015-01-03
183,2015-01-03,18:54:55,430,napolitana_m,1,napolitana,M,16.0,2015-01-03
206,2015-01-04,11:45:10,484,napolitana_m,1,napolitana,M,16.0,2015-01-04
224,2015-01-04,16:39:58,525,napolitana_m,1,napolitana,M,16.0,2015-01-04
234,2015-01-04,18:36:09,546,napolitana_m,1,napolitana,M,16.0,2015-01-04
283,2015-01-05,16:51:43,643,napolitana_m,1,napolitana,M,16.0,2015-01-05
284,2015-01-05,16:58:16,646,napolitana_m,1,napolitana,M,16.0,2015-01-05
306,2015-01-05,20:37:40,697,napolitana_m,1,napolitana,M,16.0,2015-01-05
395,2015-01-07,14:11:08,910,napolitana_m,1,napolitana,M,16.0,2015-01-07
434,2015-01-08,11:54:14,988,napolitana_m,1,napolitana,M,16.0,2015-01-08
490,2015-01-08,18:49:24,1123,napolitana_m,1,napolitana,M,16.0,2015-01-08
544,2015-01-09,18:31:04,1234,napolitana_m,1,napolitana,M,16.0,2015-01-09
658,2015-01-11,16:55:24,1483,napolitana_m,1,napolitana,M,16.0,2015-01-11
678,2015-01-11,19:52:49,1524,napolitana_m,1,napolitana,M,16.0,2015-01-11
741,2015-01-13,12:49:09,1668,napolitana_m,1,napolitana,M,16.0,2015-01-13
784,2015-01-13,21:39:41,1767,napolitana_m,1,napolitana,M,16.0,2015-01-13
794,2015-01-14,12:39:16,1787,napolitana_m,1,napolitana,M,16.0,2015-01-14
829,2015-01-14,18:27:42,1868,napolitana_m,1,napolitana,M,16.0,2015-01-14
915,2015-01-16,12:20:22,2049,napolitana_m,1,napolitana,M,16.0,2015-01-16
927,2015-01-16,13:59:21,2084,napolitana_m,1,napolitana,M,16.0,2015-01-16
1096,2015-01-19,12:56:45,2476,napolitana_m,1,napolitana,M,16.0,2015-01-19
1100,2015-01-19,13:34:27,2490,napolitana_m,1,napolitana,M,16.0,2015-01-19
1150,2015-01-20,12:39:05,2604,napolitana_m,1,napolitana,M,16.0,2015-01-20
1191,2015-01-20,19:56:41,2689,napolitana_m,1,napolitana,M,16.0,2015-01-20
1244,2015-01-21,19:24:32,2818,napolitana_m,1,napolitana,M,16.0,2015-01-21
1351,2015-01-23,16:06:00,3059,napolitana_m,1,napolitana,M,16.0,2015-01-23
1367,2015-01-23,18:09:22,3089,napolitana_m,1,napolitana,M,16.0,2015-01-23
1370,2015-01-23,18:45:57,3097,napolitana_m,1,napolitana,M,16.0,2015-01-23
1417,2015-01-24,17:31:05,3200,napolitana_m,1,napolitana,M,16.0,2015-01-24
1458,2015-01-25,13:46:05,3302,napolitana_m,1,napolitana,M,16.0,2015-01-25
1480,2015-01-25,17:48:20,3349,napolitana_m,1,napolitana,M,16.0,2015-01-25
1492,2015-01-25,20:46:56,3373,napolitana_m,1,napolitana,M,16.0,2015-01-25
1604,2015-01-27,20:05:01,3616,napolitana_m,1,napolitana,M,16.0,2015-01-27
1614,2015-01-27,22:10:01,3639,napolitana_m,1,napolitana,M,16.0,2015-01-27
1615,2015-01-27,22:11:38,3640,napolitana_m,1,napolitana,M,16.0,2015-01-27
1701,2015-01-29,16:40:57,3828,napolitana_m,1,napolitana,M,16.0,2015-01-29
1782,2015-01-30,21:05:29,3991,napolitana_m,1,napolitana,M,16.0,2015-01-30
1820,2015-01-31,18:13:57,4096,napolitana_m,1,napolitana,M,16.0,2015-01-31
1851,2015-02-01,11:49:01,4170,napolitana_m,1,napolitana,M,16.0,2015-02-01
1853,2015-02-01,12:12:59,4181,napolitana_m,1,napolitana,M,16.0,2015-02-01
1881,2015-02-01,16:16:16,4237,napolitana_m,1,napolitana,M,16.0,2015-02-01
1916,2015-02-01,19:27:59,4309,napolitana_m,1,napolitana,M,16.0,2015-02-01
2075,2015-02-04,14:03:04,4688,napolitana_m,1,napolitana,M,16.0,2015-02-04
2190,2015-02-06,13:19:45,4957,napolitana_m,1,napolitana,M,16.0,2015-02-06
2235,2015-02-06,21:26:37,5048,napolitana_m,1,napolitana,M,16.0,2015-02-06
2380,2015-02-09,16:22:26,5387,napolitana_m,1,napolitana,M,16.0,2015-02-09
2423,2015-02-10,13:04:06,5479,napolitana_m,1,napolitana,M,16.0,2015-02-10
2424,2015-02-10,13:04:23,5482,napolitana_m,1,napolitana,M,16.0,2015-02-10
2585,2015-02-12,18:27:56,5829,napolitana_m,1,napolitana,M,16.0,2015-02-12
2607,2015-02-13,13:00:12,5880,napolitana_m,1,napolitana,M,16.0,2015-02-13
2725,2015-02-15,11:52:00,6158,napolitana_m,1,napolitana,M,16.0,2015-02-15
2751,2015-02-15,17:28:16,6214,napolitana_m,1,napolitana,M,16.0,2015-02-15
2845,2015-02-17,13:47:42,6425,napolitana_m,1,napolitana,M,16.0,2015-02-17
2902,2015-02-18,13:04:25,6558,napolitana_m,1,napolitana,M,16.0,2015-02-18
3012,2015-02-20,12:32:03,6820,napolitana_m,1,napolitana,M,16.0,2015-02-20
3042,2015-02-20,16:30:09,6896,napolitana_m,1,napolitana,M,16.0,2015-02-20
3055,2015-02-20,18:42:15,6925,napolitana_m,1,napolitana,M,16.0,2015-02-20
3130,2015-02-21,21:59:36,7089,napolitana_m,1,napolitana,M,16.0,2015-02-21
3173,2015-02-23,11:54:41,7195,napolitana_m,1,napolitana,M,16.0,2015-02-23
3312,2015-02-25,15:49:29,7524,napolitana_m,1,napolitana,M,16.0,2015-02-25
3329,2015-02-25,18:49:43,7557,napolitana_m,1,napolitana,M,16.0,2015-02-25
3344,2015-02-25,21:26:35,7587,napolitana_m,1,napolitana,M,16.0,2015-02-25
3363,2015-02-26,13:52:23,7635,napolitana_m,1,napolitana,M,16.0,2015-02-26
3436,2015-02-27,17:09:56,7813,napolitana_m,1,napolitana,M,16.0,2015-02-27
3553,2015-03-01,17:29:42,8097,napolitana_m,1,napolitana,M,16.0,2015-03-01
3589,2015-03-02,12:46:49,8179,napolitana_m,1,napolitana,M,16.0,2015-03-02
3643,2015-03-03,12:39:57,8296,napolitana_m,1,napolitana,M,16.0,2015-03-03
3654,2015-03-03,13:38:34,8327,napolitana_m,1,napolitana,M,16.0,2015-03-03
3697,2015-03-04,12:19:37,8436,napolitana_m,1,napolitana,M,16.0,2015-03-04
3725,2015-03-04,16:56:16,8503,napolitana_m,1,napolitana,M,16.0,2015-03-04
3728,2015-03-04,17:30:38,8509,napolitana_m,1,napolitana,M,16.0,2015-03-04
3867,2015-03-06,20:10:12,8821,napolitana_m,1,napolitana,M,16.0,2015-03-06
4045,2015-03-09,19:07:54,9231,napolitana_m,1,napolitana,M,16.0,2015-03-09
4068,2015-03-10,12:56:40,9288,napolitana_m,1,napolitana,M,16.0,2015-03-10
4225,2015-03-12,20:30:07,9639,napolitana_m,1,napolitana,M,16.0,2015-03-12
4323,2015-03-14,16:38:05,9878,napolitana_m,1,napolitana,M,16.0,2015-03-14
4345,2015-03-14,20:18:21,9919,napolitana_m,1,napolitana,M,16.0,2015-03-14
4379,2015-03-15,16:12:56,10003,napolitana_m,1,napolitana,M,16.0,2015-03-15
4386,2015-03-15,17:30:07,10024,napolitana_m,1,napolitana,M,16.0,2015-03-15
4467,2015-03-16,20:29:39,10197,napolitana_m,1,napolitana,M,16.0,2015-03-16
4562,2015-03-18,13:45:29,10420,napolitana_m,1,napolitana,M,16.0,2015-03-18
4622,2015-03-19,14:31:45,10545,napolitana_m,1,napolitana,M,16.0,2015-03-19
4750,2015-03-21,15:17:26,10852,napolitana_m,1,napolitana,M,16.0,2015-03-21
4863,2015-03-23,18:18:12,11097,napolitana_m,1,napolitana,M,16.0,2015-03-23
4868,2015-03-23,19:39:40,11107,napolitana_m,1,napolitana,M,16.0,2015-03-23
4912,2015-03-24,16:58:45,11197,napolitana_m,1,napolitana,M,16.0,2015-03-24
5066,2015-03-27,12:20:59,11521,napolitana_m,1,napolitana,M,16.0,2015-03-27
5077,2015-03-27,13:21:18,11545,napolitana_m,1,napolitana,M,16.0,2015-03-27
5209,2015-03-29,14:40:49,11864,napolitana_m,1,napolitana,M,16.0,2015-03-29
5255,2015-03-30,12:30:24,11962,napolitana_m,1,napolitana,M,16.0,2015-03-30
5420,2015-04-01,19:06:29,12333,napolitana_m,1,napolitana,M,16.0,2015-04-01
5444,2015-04-02,12:14:05,12386,napolitana_m,1,napolitana,M,16.0,2015-04-02
5451,2015-04-02,12:57:59,12403,napolitana_m,1,napolitana,M,16.0,2015-04-02
5513,2015-04-03,13:03:41,12541,napolitana_m,1,napolitana,M,16.0,2015-04-03
5627,2015-04-04,22:07:55,12821,napolitana_m,1,napolitana,M,16.0,2015-04-04
5646,2015-04-05,16:01:33,12870,napolitana_m,1,napolitana,M,16.0,2015-04-05
5697,2015-04-06,13:14:37,12980,napolitana_m,1,napolitana,M,16.0,2015-04-06
5813,2015-04-08,13:09:08,13265,napolitana_m,1,napolitana,M,16.0,2015-04-08
5844,2015-04-08,18:05:09,13333,napolitana_m,1,napolitana,M,16.0,2015-04-08
5860,2015-04-08,22:15:29,13362,napolitana_m,1,napolitana,M,16.0,2015-04-08
5869,2015-04-09,12:35:29,13386,napolitana_m,1,napolitana,M,16.0,2015-04-09
5886,2015-04-09,16:27:39,13420,napolitana_m,1,napolitana,M,16.0,2015-04-09
5906,2015-04-09,20:11:35,13468,napolitana_m,1,napolitana,M,16.0,2015-04-09
6032,2015-04-11,22:43:36,13766,napolitana_m,1,napolitana,M,16.0,2015-04-11
6051,2015-04-12,14:44:11,13815,napolitana_m,1,napolitana,M,16.0,2015-04-12
6110,2015-04-13,13:57:40,13950,napolitana_m,1,napolitana,M,16.0,2015-04-13
6223,2015-04-15,13:58:25,14231,napolitana_m,1,napolitana,M,16.0,2015-04-15
6247,2015-04-15,17:49:51,14281,napolitana_m,1,napolitana,M,16.0,2015-04-15
6289,2015-04-16,15:20:11,14376,napolitana_m,1,napolitana,M,16.0,2015-04-16
6306,2015-04-16,18:00:11,14415,napolitana_m,1,napolitana,M,16.0,2015-04-16
6360,2015-04-17,17:22:07,14541,napolitana_m,1,napolitana,M,16.0,2015-04-17
6445,2015-04-18,20:56:07,14740,napolitana_m,1,napolitana,M,16.0,2015-04-18
6512,2015-04-20,12:29:01,14863,napolitana_m,1,napolitana,M,16.0,2015-04-20
6677,2015-04-22,18:45:57,15223,napolitana_m,1,napolitana,M,16.0,2015-04-22
6682,2015-04-22,19:07:05,15232,napolitana_m,1,napolitana,M,16.0,2015-04-22
6782,2015-04-24,16:21:05,15464,napolitana_m,1,napolitana,M,16.0,2015-04-24
6842,2015-04-25,16:12:34,15611,napolitana_m,1,napolitana,M,16.0,2015-04-25
6895,2015-04-26,14:01:20,15714,napolitana_m,1,napolitana,M,16.0,2015-04-26
6927,2015-04-26,20:09:13,15784,napolitana_m,1,napolitana,M,16.0,2015-04-26
6967,2015-04-27,15:41:16,15856,napolitana_m,1,napolitana,M,16.0,2015-04-27
7016,2015-04-28,13:03:06,15951,napolitana_m,1,napolitana,M,16.0,2015-04-28
7103,2015-04-29,20:33:03,16133,napolitana_m,1,napolitana,M,16.0,2015-04-29
7119,2015-04-30,13:05:01,16169,napolitana_m,1,napolitana,M,16.0,2015-04-30
7144,2015-04-30,17:20:54,16238,napolitana_m,1,napolitana,M,16.0,2015-04-30
7248,2015-05-02,12:23:16,16467,napolitana_m,1,napolitana,M,16.0,2015-05-02
7260,2015-05-02,15:07:36,16496,napolitana_m,1,napolitana,M,16.0,2015-05-02
7359,2015-05-03,21:19:31,16709,napolitana_m,1,napolitana,M,16.0,2015-05-03
7373,2015-05-04,13:21:45,16755,napolitana_m,1,napolitana,M,16.0,2015-05-04
7455,2015-05-05,19:53:27,16940,napolitana_m,1,napolitana,M,16.0,2015-05-05
7477,2015-05-06,12:55:23,16996,napolitana_m,1,napolitana,M,16.0,2015-05-06
7548,2015-05-07,15:51:55,17156,napolitana_m,1,napolitana,M,16.0,2015-05-07
7549,2015-05-07,16:34:18,17159,napolitana_m,1,napolitana,M,16.0,2015-05-07
7667,2015-05-09,15:43:57,17449,napolitana_m,1,napolitana,M,16.0,2015-05-09
7830,2015-05-12,12:39:37,17854,napolitana_m,1,napolitana,M,16.0,2015-05-12
7844,2015-05-12,14:59:26,17880,napolitana_m,2,napolitana,M,16.0,2015-05-12
7903,2015-05-13,13:54:23,18001,napolitana_m,1,napolitana,M,16.0,2015-05-13
7965,2015-05-14,13:26:21,18148,napolitana_m,1,napolitana,M,16.0,2015-05-14
8034,2015-05-15,13:33:31,18295,napolitana_m,1,napolitana,M,16.0,2015-05-15
8038,2015-05-15,13:59:07,18305,napolitana_m,1,napolitana,M,16.0,2015-05-15
8066,2015-05-15,18:25:44,18369,napolitana_m,1,napolitana,M,16.0,2015-05-15
8100,2015-05-15,21:17:52,18442,napolitana_m,1,napolitana,M,16.0,2015-05-15
8109,2015-05-16,11:54:32,18460,napolitana_m,1,napolitana,M,16.0,2015-05-16
8112,2015-05-16,12:53:29,18468,napolitana_m,1,napolitana,M,16.0,2015-05-16
8152,2015-05-16,19:25:15,18570,napolitana_m,1,napolitana,M,16.0,2015-05-16
8206,2015-05-17,19:15:56,18678,napolitana_m,1,napolitana,M,16.0,2015-05-17
8242,2015-05-18,15:30:57,18753,napolitana_m,1,napolitana,M,16.0,2015-05-18
8265,2015-05-18,19:36:58,18810,napolitana_m,1,napolitana,M,16.0,2015-05-18
8306,2015-05-19,17:47:01,18922,napolitana_m,1,napolitana,M,16.0,2015-05-19
8324,2015-05-20,11:35:42,18955,napolitana_m,1,napolitana,M,16.0,2015-05-20
8353,2015-05-20,15:43:38,19025,napolitana_m,1,napolitana,M,16.0,2015-05-20
8509,2015-05-22,22:11:19,19350,napolitana_m,1,napolitana,M,16.0,2015-05-22
8566,2015-05-23,21:13:56,19485,napolitana_m,1,napolitana,M,16.0,2015-05-23
8606,2015-05-24,17:26:15,19576,napolitana_m,1,napolitana,M,16.0,2015-05-24
8657,2015-05-25,15:59:30,19689,napolitana_m,1,napolitana,M,16.0,2015-05-25
8662,2015-05-25,17:05:25,19701,napolitana_m,1,napolitana,M,16.0,2015-05-25
8811,2015-05-28,13:50:08,20035,napolitana_m,1,napolitana,M,16.0,2015-05-28
8984,2015-05-31,15:36:02,20457,napolitana_m,1,napolitana,M,16.0,2015-05-31
9000,2015-05-31,18:16:51,20493,napolitana_m,1,napolitana,M,16.0,2015-05-31
9052,2015-06-01,14:31:16,20615,napolitana_m,1,napolitana,M,16.0,2015-06-01
9133,2015-06-02,17:00:38,20820,napolitana_m,1,napolitana,M,16.0,2015-06-02
9192,2015-06-03,17:42:34,20952,napolitana_m,1,napolitana,M,16.0,2015-06-03
9230,2015-06-04,15:19:18,21054,napolitana_m,1,napolitana,M,16.0,2015-06-04
9237,2015-06-04,16:24:14,21068,napolitana_m,1,napolitana,M,16.0,2015-06-04
9255,2015-06-04,19:34:34,21106,napolitana_m,1,napolitana,M,16.0,2015-06-04
9261,2015-06-05,11:51:06,21117,napolitana_m,1,napolitana,M,16.0,2015-06-05
9297,2015-06-05,17:35:01,21200,napolitana_m,1,napolitana,M,16.0,2015-06-05
9315,2015-06-05,19:39:37,21245,napolitana_m,1,napolitana,M,16.0,2015-06-05
9334,2015-06-06,13:07:10,21294,napolitana_m,1,napolitana,M,16.0,2015-06-06
9356,2015-06-06,17:39:19,21338,napolitana_m,1,napolitana,M,16.0,2015-06-06
9377,2015-06-06,19:45:32,21379,napolitana_m,1,napolitana,M,16.0,2015-06-06
9422,2015-06-07,17:41:11,21472,napolitana_m,1,napolitana,M,16.0,2015-06-07
9514,2015-06-09,12:43:48,21681,napolitana_m,1,napolitana,M,16.0,2015-06-09
9640,2015-06-11,13:24:50,21954,napolitana_m,1,napolitana,M,16.0,2015-06-11
9725,2015-06-12,17:12:23,22138,napolitana_m,1,napolitana,M,16.0,2015-06-12
9728,2015-06-12,17:39:20,22146,napolitana_m,1,napolitana,M,16.0,2015-06-12
9736,2015-06-12,19:07:21,22162,napolitana_m,1,napolitana,M,16.0,2015-06-12
9765,2015-06-13,14:52:18,22234,napolitana_m,1,napolitana,M,16.0,2015-06-13
9768,2015-06-13,15:15:14,22243,napolitana_m,1,napolitana,M,16.0,2015-06-13
9920,2015-06-15,18:51:55,22571,napolitana_m,1,napolitana,M,16.0,2015-06-15
9937,2015-06-16,11:16:25,22605,napolitana_m,1,napolitana,M,16.0,2015-06-16
9944,2015-06-16,12:39:14,22623,napolitana_m,1,napolitana,M,16.0,2015-06-16
9951,2015-06-16,13:29:39,22643,napolitana_m,1,napolitana,M,16.0,2015-06-16
9960,2015-06-16,16:44:02,22659,napolitana_m,1,napolitana,M,16.0,2015-06-16
9984,2015-06-16,20:07:51,22708,napolitana_m,1,napolitana,M,16.0,2015-06-16
10018,2015-06-17,15:37:30,22787,napolitana_m,1,napolitana,M,16.0,2015-06-17
10021,2015-06-17,15:45:22,22795,napolitana_m,1,napolitana,M,16.0,2015-06-17
10035,2015-06-17,18:55:49,22828,napolitana_m,1,napolitana,M,16.0,2015-06-17
10083,2015-06-18,17:09:05,22924,napolitana_m,1,napolitana,M,16.0,2015-06-18
10122,2015-06-19,14:05:06,23000,napolitana_m,1,napolitana,M,16.0,2015-06-19
10224,2015-06-21,11:52:44,23250,napolitana_m,1,napolitana,M,16.0,2015-06-21
10254,2015-06-21,18:18:57,23322,napolitana_m,1,napolitana,M,16.0,2015-06-21
10287,2015-06-22,13:15:45,23408,napolitana_m,1,napolitana,M,16.0,2015-06-22
10380,2015-06-23,20:30:03,23604,napolitana_m,1,napolitana,M,16.0,2015-06-23
10486,2015-06-25,17:40:51,23849,napolitana_m,1,napolitana,M,16.0,2015-06-25
10512,2015-06-26,11:39:16,23907,napolitana_m,1,napolitana,M,16.0,2015-06-26
10532,2015-06-26,15:02:34,23958,napolitana_m,1,napolitana,M,16.0,2015-06-26
10541,2015-06-26,16:41:36,23979,napolitana_m,1,napolitana,M,16.0,2015-06-26
10575,2015-06-27,11:52:49,24071,napolitana_m,1,napolitana,M,16.0,2015-06-27
10656,2015-06-28,14:48:45,24247,napolitana_m,1,napolitana,M,16.0,2015-06-28
10717,2015-06-29,17:05:57,24385,napolitana_m,1,napolitana,M,16.0,2015-06-29
10760,2015-06-30,13:31:27,24480,napolitana_m,1,napolitana,M,16.0,2015-06-30
10774,2015-06-30,16:21:36,24520,napolitana_m,1,napolitana,M,16.0,2015-06-30
10867,2015-07-02,11:44:51,24710,napolitana_m,1,napolitana,M,16.0,2015-07-02
10992,2015-07-03,20:16:40,24983,napolitana_m,1,napolitana,M,16.0,2015-07-03
11014,2015-07-03,22:30:29,25037,napolitana_m,1,napolitana,M,16.0,2015-07-03
11043,2015-07-04,15:19:58,25092,napolitana_m,1,napolitana,M,16.0,2015-07-04
11108,2015-07-04,21:24:45,25239,napolitana_m,1,napolitana,M,16.0,2015-07-04
11125,2015-07-05,12:21:50,25278,napolitana_m,1,napolitana,M,16.0,2015-07-05
11181,2015-07-06,13:28:32,25422,napolitana_m,1,napolitana,M,16.0,2015-07-06
11198,2015-07-06,17:45:28,25452,napolitana_m,1,napolitana,M,16.0,2015-07-06
11215,2015-07-06,19:55:47,25486,napolitana_m,1,napolitana,M,16.0,2015-07-06
11269,2015-07-07,20:23:23,25625,napolitana_m,1,napolitana,M,16.0,2015-07-07
11415,2015-07-10,13:27:58,25938,napolitana_m,1,napolitana,M,16.0,2015-07-10
11482,2015-07-11,14:56:29,26080,napolitana_m,1,napolitana,M,16.0,2015-07-11
11559,2015-07-12,18:35:39,26252,napolitana_m,1,napolitana,M,16.0,2015-07-12
11656,2015-07-14,13:47:16,26466,napolitana_m,1,napolitana,M,16.0,2015-07-14
11717,2015-07-15,14:35:07,26599,napolitana_m,1,napolitana,M,16.0,2015-07-15
11731,2015-07-15,16:48:35,26637,napolitana_m,1,napolitana,M,16.0,2015-07-15
11770,2015-07-16,13:37:06,26730,napolitana_m,1,napolitana,M,16.0,2015-07-16
11834,2015-07-17,14:18:41,26897,napolitana_m,1,napolitana,M,16.0,2015-07-17
11918,2015-07-18,16:56:08,27077,napolitana_m,1,napolitana,M,16.0,2015-07-18
11932,2015-07-18,18:52:23,27110,napolitana_m,1,napolitana,M,16.0,2015-07-18
11974,2015-07-19,16:52:10,27213,napolitana_m,1,napolitana,M,16.0,2015-07-19
